id,name,email,username,phone,street_address,city,state,zip_code,birth_date,age,income,segment,tier,total_purchases,acquisition_source,valid_from,valid_to,active
CUST_001503,Miss Kayleigh Stone,misskayleighstone@yahoo.com,misskayleighstone,891-871-6639x7174,96310 Ruben Course,Robertsburgh,RI,58232,1936-04-20,18,16950.11158848864,mainstream,regular,0,organic,2022-11-01 21:42:11,,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,0,social,2022-11-01 13:33:05,2022-11-01 14:04:53,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,1,social,2022-11-01 14:04:53,2022-12-11 19:50:16,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,2,social,2022-12-11 19:50:16,2023-01-05 17:14:28,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,3,social,2023-01-05 17:14:28,2023-01-27 20:33:19,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,4,social,2023-01-27 20:33:19,2023-02-08 19:50:30,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,5,social,2023-02-08 19:50:30,2023-03-12 17:42:10,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,6,social,2023-03-12 17:42:10,2023-03-21 11:15:10,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,7,social,2023-03-21 11:15:10,2023-05-28 19:02:31,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,8,social,2023-05-28 19:02:31,2023-06-19 19:00:21,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,9,social,2023-06-19 19:00:21,2023-08-30 15:28:35,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,10,social,2023-08-30 15:28:35,2023-10-10 10:17:43,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,11,social,2023-10-10 10:17:43,2023-10-22 10:02:22,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,12,social,2023-10-22 10:02:22,2023-10-24 22:22:43,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,13,social,2023-10-24 22:22:43,2023-11-05 17:06:12,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,14,social,2023-11-05 17:06:12,2023-11-21 08:23:27,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,15,social,2023-11-21 08:23:27,2023-12-04 22:33:21,True
CUST_001504,Thomas Stephens,thomasstephens@yahoo.com,thomas_stephens,(563)204-5879,223 Smith Divide Apt. 627,Lake Nicoleburgh,SC,73428,1974-02-03,51,17833.30720542074,premium,regular,16,social,2023-12-04 22:33:21,,True
CUST_001505,Theresa Perez,theresaperez@gmail.com,theresa_perez,271.411.9048,0913 Sarah Way,Colemanberg,FL,31303,1964-12-02,18,91048.00145699787,budget,regular,0,organic,2022-11-01 12:21:50,,True
CUST_001506,Tony Gomez,tony.gomez@outlook.com,tony_gomez,527.955.5104x65535,643 Rowe Plain,South Christinaland,MH,52466,1975-12-22,46,158133.0072327275,budget,regular,0,paid_search,2022-11-01 19:51:35,,True
CUST_001507,Jennifer Martinez,jennifermartinez@hotmail.com,jennifer_martinez,921.758.3871,07171 Jeffrey Stravenue,South Pamela,MS,37972,1905-07-30,43,62231.33969786015,mainstream,regular,0,social,2022-11-01 19:52:02,,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,0,paid_search,2022-11-01 06:04:58,2022-11-01 06:21:58,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,1,paid_search,2022-11-01 06:21:58,2023-02-04 22:24:37,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,2,paid_search,2023-02-04 22:24:37,2023-05-29 18:59:36,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,3,paid_search,2023-05-29 18:59:36,2023-07-16 20:52:40,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,4,paid_search,2023-07-16 20:52:40,2023-08-22 19:25:59,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,5,paid_search,2023-08-22 19:25:59,2023-09-02 06:43:34,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,6,paid_search,2023-09-02 06:43:34,2023-12-04 17:55:45,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,7,paid_search,2023-12-04 17:55:45,2024-03-11 12:50:52,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,8,paid_search,2024-03-11 12:50:52,2024-04-21 21:58:32,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,9,paid_search,2024-04-21 21:58:32,2024-06-08 17:55:22,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,10,paid_search,2024-06-08 17:55:22,2024-06-19 20:09:36,True
CUST_001508,Tiffany Allen,tiffany_allen@outlook.com,tiffanyallen,+1-598-865-5121,1532 David Via Suite 337,Butlerbury,SD,77567,1919-09-02,39,46395.983969077664,budget,regular,11,paid_search,2024-06-19 20:09:36,,True
CUST_001509,Delia Celia Meza,delia.celiameza@gmail.com,delia.celiameza,944-945-6114,452 Gonzalez Branch,Warnerstad,NJ,88570,1918-02-15,50,50261.58302849723,mainstream,regular,0,paid_search,2022-11-01 13:41:10,,True
CUST_001510,Elizabeth Wilkerson,ewilkerson676@yahoo.com,elizabethwilkerson,(305)209-0008,3468 Kimberly Hollow,Jacksonville,MI,58518,1940-11-15,34,23324.401365292997,budget,regular,0,organic,2022-11-02 19:06:55,,True
CUST_001511,Jordan Edwards-Blackburn,jordan_edwardsblackburn@yahoo.com,jordan_edwardsblackburn,599.897.0722,6095 Williams Lake Suite 913,Pattersonton,TX,19352,1941-05-17,46,52018.40790158438,mainstream,regular,0,organic,2022-11-02 09:36:03,,True
CUST_001512,Arturo Agustín Valles,arturoagustnvalles@gmail.com,arturo.agustnvalles,797.390.6451,16340 John Pines,New Michaelview,MS,12859,1937-09-21,41,144694.34352760765,premium,regular,0,referral,2022-11-02 17:06:26,,True
CUST_001513,Vanessa Allen,vanessa.allen@gmail.com,vanessaallen,884.804.9031x521,011 Alvarez Mountains,East Amanda,ND,28197,1996-10-11,41,132694.67771722365,budget,regular,0,paid_search,2022-11-02 15:24:53,,True
CUST_001514,Jason Gordon,jasongordon@outlook.com,jason.gordon,+1-375-653-0779x918,85042 Wanda Court Suite 087,North Amanda,OR,24837,1913-06-06,40,134529.15586383143,mainstream,regular,0,organic,2022-11-02 07:36:34,,True
CUST_001515,Heather Smith,hsmith036@hotmail.com,heather_smith,001-474-370-6352x851,6230 Willis Field Apt. 884,Curtisfort,SD,45374,2005-01-24,26,63067.525664814086,budget,regular,0,organic,2022-11-02 14:56:27,,True
CUST_001516,Amanda Green,amandagreen@yahoo.com,amanda_green,+1-978-991-3684,66240 Carlson Hollow Suite 973,Paulamouth,AK,85899,1983-05-04,35,72704.00431141871,mainstream,regular,0,organic,2022-11-03 15:44:51,,True
CUST_001517,David Green,david_green@hotmail.com,davidgreen,001-979-902-0334x391,321 Morrow Causeway,Port Ronnie,PA,25754,1928-05-17,-3,33781.28570830171,budget,regular,0,organic,2022-11-03 22:43:04,,True
CUST_001518,Zoé Tejada Muñoz,zo_tejadamuoz@yahoo.com,zotejadamuoz,7566739082,310 Madeline Burgs Apt. 656,Lake Kevinport,PA,39525,1990-05-21,35,83277.42509219669,mainstream,regular,0,organic,2022-11-03 08:07:01,,True
CUST_001519,Daniel Watson,daniel.watson@outlook.com,danielwatson,8894577711,6248 Holly Island Suite 010,South Johnview,KY,07997,1989-08-24,32,69311.48537634722,mainstream,regular,0,social,2022-11-04 16:30:10,,True
CUST_001520,Janet Patterson,janetpatterson@hotmail.com,jpatterson179,+1-801-658-0673x7412,192 Eric Key,Staceyton,CO,83441,1940-11-16,52,77262.88093378846,mainstream,regular,0,paid_search,2022-11-04 09:40:34,,True
CUST_001521,Adam Ramirez,adam.ramirez@hotmail.com,adamramirez,001-453-293-8030x40490,526 Alexandra Unions,New Andrewhaven,TX,98213,1944-08-30,48,57188.67800755265,mainstream,regular,0,paid_search,2022-11-04 19:18:49,,True
CUST_001522,Keith Castro,keith.castro@hotmail.com,keithcastro,(898)474-1319,52838 Villanueva Lake,West Jonshire,SD,20911,1965-09-27,41,35990.678088982895,mainstream,regular,0,referral,2022-11-05 14:44:08,,True
CUST_001523,Dylan Bond,dylan.bond@hotmail.com,dylan.bond,6504053057,4334 Laura Rue,Wilsonchester,KS,95228,1908-02-09,39,27774.082679573137,mainstream,regular,0,organic,2022-11-05 20:23:53,,True
CUST_001524,Angelica Clark,angelica.clark@yahoo.com,angelicaclark,985.385.2251x696,26425 Caroline Roads Suite 252,Johnshire,NM,44891,1945-06-24,35,18071.6052191292,budget,regular,0,social,2022-11-05 18:16:47,,True
CUST_001525,Esther Guevara,estherguevara@gmail.com,esther_guevara,001-579-664-7065x796,917 Clay Green,South Paula,MH,93329,1955-02-24,37,62875.89991553432,budget,regular,0,organic,2022-11-05 22:56:24,,True
CUST_001526,Michael Ortiz,michaelortiz@yahoo.com,mortiz399,(497)771-0580x142,959 Mueller Cliffs,Lyonston,IN,19896,1914-05-31,28,109398.15586359298,premium,regular,0,referral,2022-11-06 12:46:00,,True
CUST_001527,Bradley Nelson,bradley.nelson@gmail.com,bradley_nelson,472.282.2635,91001 Lisa Roads Apt. 521,West Johnbury,IN,39547,1917-01-08,32,59710.30963958315,budget,regular,0,organic,2022-11-06 21:53:02,,True
CUST_001528,Monica Jackson,monicajackson@hotmail.com,monicajackson,(330)814-0814x82537,56062 John Stream Suite 391,North Robertchester,PR,33001,1969-09-03,50,83929.85381991386,budget,regular,0,paid_search,2022-11-06 16:41:46,,True
CUST_001529,Sandra Ellis,sandraellis@hotmail.com,sandraellis,(249)880-5397,2978 Madeline Village Suite 473,South Shirley,OK,46666,1912-11-12,32,76970.31800558534,mainstream,regular,0,organic,2022-11-06 06:05:19,,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,0,organic,2022-11-07 21:33:27,2022-11-07 21:54:58,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,1,organic,2022-11-07 21:54:58,2022-11-27 07:58:25,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,2,organic,2022-11-27 07:58:25,2023-01-08 21:56:30,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,3,organic,2023-01-08 21:56:30,2023-01-27 19:44:31,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,4,organic,2023-01-27 19:44:31,2023-02-14 18:26:31,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,5,organic,2023-02-14 18:26:31,2023-03-20 18:14:40,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,6,organic,2023-03-20 18:14:40,2023-06-10 17:14:51,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,7,organic,2023-06-10 17:14:51,2023-07-27 17:53:54,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,8,organic,2023-07-27 17:53:54,2023-07-30 18:52:46,True
CUST_001530,Bryan Harris,bryanharris@gmail.com,bryanharris,001-715-253-7785,092 Deanna Ville Suite 342,North Susanborough,OK,64746,1977-10-23,38,38957.81542897504,premium,regular,9,organic,2023-07-30 18:52:46,,True
CUST_001531,Joshua Murphy,joshuamurphy@yahoo.com,joshuamurphy,001-272-689-0900x91549,4334 Morris Lake Apt. 598,North Shelly,TN,84172,1934-05-11,37,34693.18219142785,budget,regular,0,organic,2022-11-07 09:43:24,,True
CUST_001532,Patricia Powers,patriciapowers@gmail.com,patriciapowers,954.317.3108x605,3665 Randy Mission Apt. 136,Port Crystalville,CT,45780,1978-11-05,44,77428.74026349367,budget,regular,0,social,2022-11-08 18:47:18,,True
CUST_001533,Patrick Hernandez,patrickhernandez@outlook.com,patrick_hernandez,001-339-452-7033,751 Joshua Ways,Anthonybury,OK,63052,1919-03-24,35,19071.496933390667,budget,regular,0,paid_search,2022-11-08 22:15:03,,True
CUST_001534,Benito Rodrígez,benitorodrgez@yahoo.com,benito.rodrgez,001-924-951-2432x07660,14279 Elliott Freeway Suite 648,East Amanda,CO,02210,1933-11-29,57,32385.924854776207,budget,regular,0,social,2022-11-08 19:28:55,,True
CUST_001535,Dean Boyd,dean_boyd@yahoo.com,dean_boyd,(326)529-7899x8950,6888 Owens Springs,New Taylorshire,IN,99038,1958-01-16,32,61901.80609305667,mainstream,regular,0,paid_search,2022-11-08 22:50:00,,True
CUST_001536,Madison Ray,madison.ray@hotmail.com,madison_ray,(589)666-5059x49725,30011 Estrada Trail,Sparksshire,MP,25491,1992-07-07,41,85573.56980678825,mainstream,regular,0,social,2022-11-08 15:03:07,,True
CUST_001537,Danielle White,daniellewhite@hotmail.com,daniellewhite,001-834-515-2817x637,472 William Street Apt. 959,South Sheila,PW,03145,1913-06-28,27,51535.80491329067,premium,regular,0,social,2022-11-08 10:22:31,,True
CUST_001538,Margaret Lester,margaretlester@hotmail.com,margaret.lester,908-418-9721,5922 Graham Street,Port Rachel,NC,03722,1922-04-11,40,13923.325433131973,budget,regular,0,organic,2022-11-08 16:01:52,,True
CUST_001539,Eloisa Castañeda,eloisa.castaeda@yahoo.com,eloisacastaeda,001-287-627-9709x2332,597 Todd River,Port Kaitlyn,NV,65992,1922-04-11,48,36435.992586060354,mainstream,regular,0,paid_search,2022-11-09 10:39:49,,True
CUST_001540,Rhonda Ross,rhonda.ross@yahoo.com,rhonda_ross,213.747.4820,4256 Lopez Mount,New Jonathan,FM,78113,1917-12-14,23,69021.01748301162,premium,regular,0,social,2022-11-09 10:29:25,,True
CUST_001541,Tracy Ware,tware415@yahoo.com,tracyware,5285732075,1051 Herrera Knolls,Kimberlystad,GU,55221,1954-07-12,37,49652.5745108545,budget,regular,0,organic,2022-11-09 15:19:52,,True
CUST_001542,Megan Diaz,megandiaz@yahoo.com,megan_diaz,001-452-592-1379x4295,76808 Adam Islands Apt. 322,Port Rachel,VA,80761,1905-12-06,34,51832.71404310877,mainstream,regular,0,paid_search,2022-11-10 21:35:09,,True
CUST_001543,Mrs. Sherry Alexander,mrssherryalexander@outlook.com,mrs_sherryalexander,(514)593-9178,0636 Campbell Harbors Suite 890,Leechester,AK,08021,2003-11-18,55,46557.06354269222,premium,regular,0,paid_search,2022-11-10 19:18:13,,True
CUST_001544,Yvonne Swift,yvonneswift@hotmail.com,yvonne_swift,250.890.9113x13823,89210 Kim View,East Austin,GA,01772,1991-11-16,40,229259.8152115886,mainstream,regular,0,organic,2022-11-10 06:39:03,,True
CUST_001545,Jerry Brown,jerry.brown@gmail.com,jbrown792,866.519.8960,50692 John Turnpike Suite 917,Aaronmouth,OK,39796,1966-06-16,45,37443.69344599461,budget,regular,0,organic,2022-11-10 10:08:21,,True
CUST_001546,Brian Norris,brian.norris@yahoo.com,brian.norris,001-426-803-2315x6128,51896 Chris Oval Apt. 488,Edwardsmouth,FL,63968,1916-03-07,47,70718.12980842494,premium,regular,0,social,2022-11-11 10:34:34,,True
CUST_001547,Stephen Martin,stephenmartin@hotmail.com,stephen_martin,+1-590-629-5135x399,204 Antonio Islands,Salazartown,VA,91048,1998-01-20,56,29027.070401797435,mainstream,regular,0,paid_search,2022-11-11 15:01:26,,True
CUST_001548,Eric Williams,ericwilliams@outlook.com,ericwilliams,462.618.8907,47897 Haney Rapid Suite 577,Zacharytown,PR,22957,1938-02-25,34,140824.43516183554,budget,regular,0,organic,2022-11-11 08:12:12,,True
CUST_001549,Deborah Wells,deborah_wells@hotmail.com,deborahwells,483-832-0479,5496 Fields Spur,Pereztown,OK,79598,1996-11-02,48,50262.44782104463,mainstream,regular,0,referral,2022-11-11 06:23:44,,True
CUST_001550,Matthew Knapp,matthewknapp@hotmail.com,matthewknapp,452.485.3525x4380,0395 Gray Crossing Suite 241,Nicholaston,CT,37863,1933-06-20,35,37991.94052283319,mainstream,regular,0,organic,2022-11-11 10:58:10,,True
CUST_001551,Juan Adalberto Reséndez Ocampo,jadalbertoresndezocampo984@yahoo.com,juanadalbertoresndezocampo,218-962-1856,83813 Dawson Roads Suite 199,East Shawnchester,MS,22123,1910-12-26,47,45350.12384349803,mainstream,regular,0,paid_search,2022-11-11 18:52:08,,True
CUST_001552,Christopher Ortiz,christopher_ortiz@yahoo.com,christopherortiz,428-236-4747x538,412 David Garden Suite 677,Kristinton,NH,05404,1986-06-19,29,144044.38125061776,mainstream,regular,0,organic,2022-11-11 19:39:22,,True
CUST_001553,Aldo Celia Saldaña Ramón,aldoceliasaldaaramn@gmail.com,aldo_celiasaldaaramn,867-340-1702,8396 Fischer Fall,Jenniferside,ME,61742,1932-05-25,27,78626.54674852401,budget,regular,0,organic,2022-11-11 15:12:13,,True
CUST_001554,Minerva Martha Soto Santiago,minervamarthasotosantiago@gmail.com,minerva.marthasotosantiago,+1-766-214-9614x804,00511 Gilbert Fort Apt. 175,Lake Shannontown,OK,81915,1962-04-11,25,161912.81202984805,budget,regular,0,referral,2022-11-11 19:49:55,,True
CUST_001555,Rebecca Cox,rebecca.cox@outlook.com,rebeccacox,577.628.0377,0799 Allison Village,Joseview,WA,46578,1987-03-01,48,40873.62793314139,mainstream,regular,0,paid_search,2022-11-11 21:47:42,,True
CUST_001556,Kimberly West,kimberly.west@gmail.com,kimberly_west,549-703-8407x7595,2931 Garner Heights Apt. 001,South Amber,TN,26923,1939-10-20,45,163622.60843175018,mainstream,regular,0,organic,2022-11-11 13:22:54,,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,0,organic,2022-11-12 17:16:44,2022-11-12 17:39:48,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,1,organic,2022-11-12 17:39:48,2023-01-06 18:30:08,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,2,organic,2023-01-06 18:30:08,2023-04-15 11:29:11,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,3,organic,2023-04-15 11:29:11,2023-07-01 15:42:22,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,4,organic,2023-07-01 15:42:22,2023-07-11 19:49:54,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,5,organic,2023-07-11 19:49:54,2023-08-22 09:37:56,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,6,organic,2023-08-22 09:37:56,2023-08-25 11:32:51,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,7,organic,2023-08-25 11:32:51,2023-09-25 08:14:33,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,8,organic,2023-09-25 08:14:33,2023-10-25 17:38:42,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,9,organic,2023-10-25 17:38:42,2023-11-05 12:08:33,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,10,organic,2023-11-05 12:08:33,2023-11-18 20:10:49,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,11,organic,2023-11-18 20:10:49,2023-12-05 12:23:41,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,12,organic,2023-12-05 12:23:41,2024-01-26 10:41:50,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,13,organic,2024-01-26 10:41:50,2024-03-28 08:19:17,True
CUST_001557,Brittany Moreno,brittanymoreno@yahoo.com,brittany_moreno,(250)611-9501x12335,556 Kayla Point,South Elizabeth,ME,42558,2005-12-27,53,55687.29554919506,mainstream,regular,14,organic,2024-03-28 08:19:17,,True
CUST_001558,Jerónimo Javier Espino Valles,jernimo.javierespinovalles@yahoo.com,jernimo.javierespinovalles,001-842-465-7797x940,7460 Ronald Harbor,Lake Frankfurt,FL,39723,1969-03-17,29,60532.688208803156,mainstream,regular,0,organic,2022-11-12 19:07:21,,True
CUST_001559,José Eduardo Ricardo Villaseñor,jos.eduardoricardovillaseor@yahoo.com,jeduardoricardovillaseor567,+1-588-971-2705x40463,79030 Payne River Apt. 689,New Dennis,MN,41015,2002-09-30,35,51064.11742779757,budget,regular,0,paid_search,2022-11-12 12:57:42,,True
CUST_001560,Jennifer Edwards,jenniferedwards@hotmail.com,jennifer.edwards,+1-701-314-3697,882 Henderson Vista,Barnesfurt,PR,86424,2006-12-23,55,144439.37279729065,mainstream,regular,0,referral,2022-11-12 18:57:38,,True
CUST_001561,Mr. James Hughes,mr_jameshughes@outlook.com,mrjameshughes,001-810-748-1744x7705,0161 Cindy Village Apt. 921,East Nicolasport,KY,03507,1958-12-23,32,36269.061133175775,mainstream,regular,0,organic,2022-11-12 16:51:44,,True
CUST_001562,Shannon Martinez,shannonmartinez@yahoo.com,shannonmartinez,2206177266,7016 Lee Freeway Apt. 364,East Michael,KS,82449,1992-08-09,26,57409.49416707549,mainstream,regular,0,organic,2022-11-12 09:18:04,,True
CUST_001563,Rodney Alexander,ralexander600@outlook.com,rodney.alexander,900.323.7058x100,0531 Bryan Divide Suite 586,Richardview,ND,96703,1936-12-18,26,46725.18337877587,mainstream,regular,0,social,2022-11-12 14:44:39,,True
